name,head_chest,chest_hip,heel-ham,elbow-shoulder,shoulder-tiptoe,ham,heel,shoulder,elbow,tiptoe,evaluation
20200804_General_011_DOR_P_F20_MM_020_1794.jpg,0.4380952380952381,1.076190476190476,34,38,-34,309,343,132,170,166,best
20200804_General_011_DOR_P_F20_MM_020_1795.jpg,0.4074074074074074,1.061904761904762,20,49,-32,315,335,131,180,163,best
20200804_General_011_DOR_P_F20_MM_020_1972.jpg,0.4901960784313725,1.0492610837438423,25,29,-31,320,345,134,163,165,best
20200804_General_011_DOR_P_F20_MM_020_1993.jpg,0.5053763440860215,0.9865470852017936,56,7,-34,294,350,94,101,128,best
20200804_General_011_DOR_P_F20_MM_020_2015.jpg,0.5869565217391305,0.8458149779735683,34,24,-44,313,347,102,126,146,best
20200804_General_011_DOR_P_F20_MM_020_2022.jpg,0.5869565217391305,0.8552631578947368,22,34,-48,313,335,100,134,148,best
20200807_General_003_DOS_P_F20_MM_018_0101.jpg,0.6764705882352942,1.074468085106383,40,-31,-25,317,357,175,144,200,best
20200807_General_003_DOS_P_F20_MM_018_0102.jpg,0.6666666666666666,1.0806451612903225,39,-31,-23,317,356,176,145,199,best
20200807_General_003_DOS_P_F20_MM_018_0103.jpg,0.6634615384615384,1.0806451612903225,37,-30,-23,317,354,174,144,197,best
20200807_General_003_DOS_P_F20_MM_018_0104.jpg,0.6699029126213593,1.074866310160428,36,-32,-22,317,353,173,141,195,best
20200807_General_003_DOS_P_F20_MM_018_0105.jpg,0.6601941747572816,1.0918918918918918,35,-32,-20,317,352,173,141,193,best
20200807_General_003_DOS_P_F20_MM_018_0106.jpg,0.6571428571428571,1.0864864864864865,33,-32,-17,317,350,173,141,190,best
20200807_General_003_DOS_P_F20_MM_018_0107.jpg,0.6601941747572816,1.0864864864864865,32,-33,-16,317,349,174,141,190,best
20200807_General_003_DOS_P_F20_MM_018_0108.jpg,0.6666666666666666,1.086021505376344,32,-33,-16,316,348,173,140,189,best
20200807_General_003_DOS_P_F20_MM_018_0109.jpg,0.6699029126213593,1.0806451612903225,31,-33,-17,318,349,173,140,190,best
20200807_General_003_DOS_P_F20_MM_018_0110.jpg,0.6538461538461539,1.0918918918918918,32,-32,-18,316,348,170,138,188,best
20200807_General_003_DOS_P_F20_MM_018_0926.jpg,-0.3116883116883117,2.061855670103093,85,-41,-149,275,360,183,142,332,best
20200807_General_003_DOS_P_F20_MM_018_1416.jpg,0.6470588235294118,1.406015037593985,73,-29,-72,285,358,148,119,220,best
20200807_General_003_DOS_P_F20_MM_020_0244.jpg,0.3043478260869565,1.6846153846153846,45,-8,27,315,360,201,193,174,best
20200807_General_003_DOS_P_F20_MM_020_0245.jpg,0.3445378151260504,1.411764705882353,42,16,-25,318,360,171,187,196,best
20200807_General_003_DOS_P_F20_MM_020_0246.jpg,0.4210526315789473,1.2409638554216869,34,33,-26,323,357,173,206,199,best
20200807_General_003_DOS_P_F20_MM_020_0263.jpg,0.423728813559322,1.1444444444444444,30,39,-20,324,354,176,215,196,best
20200807_General_003_DOS_P_F20_MM_020_0264.jpg,0.4354838709677419,1.0569948186528495,30,50,-37,317,347,151,201,188,best
20200807_General_003_DOS_P_F20_MM_020_0265.jpg,0.4628099173553719,1.0303030303030305,31,50,-39,324,355,150,200,189,best
20200807_General_003_DOS_P_F20_MM_020_0266.jpg,0.5811965811965812,1.0264550264550265,27,26,-22,317,344,159,185,181,best
20200807_General_003_DOS_P_F20_MM_020_0267.jpg,0.591304347826087,1.005181347150259,30,20,-22,316,346,157,177,179,best
20200807_General_003_DOS_P_F20_MM_020_0268.jpg,0.6339285714285714,0.9692307692307692,27,17,-20,319,346,159,176,179,best
20200807_General_003_DOS_P_F20_MM_020_0269.jpg,0.5847457627118644,0.9896373056994818,26,11,-14,319,345,161,172,175,best
20200807_General_003_DOS_P_F20_MM_020_0270.jpg,0.5630252100840336,0.9846153846153848,27,12,-15,318,345,161,173,176,best
20200807_General_003_DOS_P_F20_MM_020_0271.jpg,0.5982142857142857,0.9494949494949496,23,12,-15,318,341,158,170,173,best
20200807_General_003_DOS_P_F20_MM_020_0272.jpg,0.6,0.9545454545454546,22,12,-18,321,343,158,170,176,best
20200807_General_003_DOS_P_F20_MM_020_0273.jpg,0.5726495726495726,0.964824120603015,23,14,-23,320,343,155,169,178,best
20200807_General_003_DOS_P_F20_MM_020_0274.jpg,0.5555555555555556,0.9504950495049505,21,13,-22,324,345,157,170,179,best
20200807_General_003_DOS_P_F20_MM_020_0275.jpg,0.5897435897435898,0.9646464646464646,20,13,-20,324,344,157,170,177,best
20200807_General_003_DOS_P_F20_MM_020_0276.jpg,0.5555555555555556,0.9948453608247424,23,11,-19,320,343,157,168,176,best
20200807_General_003_DOS_P_F20_MM_020_0277.jpg,0.5630252100840336,0.9846938775510204,22,12,-18,324,346,159,171,177,best
20200807_General_003_DOS_P_F20_MM_020_0278.jpg,0.5284552845528455,1.0260416666666667,21,13,-18,324,345,159,172,177,best
20200807_General_003_DOS_P_F20_MM_020_0279.jpg,0.5416666666666666,1.0154639175257731,21,13,-18,323,344,157,170,175,best
20200807_General_003_DOS_P_F20_MM_020_0280.jpg,0.5327868852459017,0.975,21,13,-18,323,344,155,168,173,best
20200807_General_003_DOS_P_F20_MM_020_0281.jpg,0.5327868852459017,0.975,21,14,-18,323,344,155,169,173,best
20200807_General_003_DOS_P_F20_MM_020_0282.jpg,0.5508474576271186,0.975,21,14,-18,323,344,155,169,173,best
20200807_General_003_DOS_P_F20_MM_020_0283.jpg,0.5508474576271186,0.975,19,13,-18,323,342,155,168,173,best
20200807_General_003_DOS_P_F20_MM_020_0284.jpg,0.5677966101694916,0.9948979591836736,23,12,-17,319,342,155,167,172,best
20200807_General_003_DOS_P_F20_MM_020_0285.jpg,0.5508474576271186,0.9948979591836736,20,13,-14,319,339,153,166,167,best
20200807_General_003_DOS_P_F20_MM_020_0286.jpg,0.5701754385964912,0.9798994974874372,24,14,-15,318,342,152,166,167,best
20200807_General_003_DOS_P_F20_MM_020_0287.jpg,0.5701754385964912,0.9899497487437184,27,16,-15,318,345,153,169,168,best
20200807_General_003_DOS_P_F20_MM_020_0288.jpg,0.5855855855855856,0.9752475247524752,27,15,-16,322,349,153,168,169,best
20200807_General_003_DOS_P_F20_MM_020_0289.jpg,0.5752212389380531,1.0,26,16,-17,323,349,156,172,173,best
20200807_General_003_DOS_P_F20_MM_020_0290.jpg,0.5963302752293578,0.9751243781094528,25,15,-17,323,348,154,169,171,best
20200807_General_003_DOS_P_F20_MM_020_0291.jpg,0.5963302752293578,0.9751243781094528,24,14,-15,323,347,154,168,169,best
20200807_General_003_DOS_P_F20_MM_020_0292.jpg,0.5963302752293578,0.9751243781094528,23,12,-13,323,346,155,167,168,best
20200807_General_003_DOS_P_F20_MM_020_0293.jpg,0.5963302752293578,0.9751243781094528,23,11,-13,323,346,155,166,168,best
20200807_General_003_DOS_P_F20_MM_020_0294.jpg,0.5752212389380531,0.9949238578680204,24,11,-13,323,347,155,166,168,best
20200807_General_003_DOS_P_F20_MM_020_0295.jpg,0.5803571428571429,0.9848484848484848,24,11,-14,319,343,153,164,167,best
20200807_General_003_DOS_P_F20_MM_020_0296.jpg,0.5855855855855856,0.975,24,11,-18,320,344,153,164,171,best
20200807_General_003_DOS_P_F20_MM_020_0297.jpg,0.5585585585585585,0.9897959183673468,26,9,-18,320,346,153,162,171,best
20200807_General_003_DOS_P_F20_MM_020_0298.jpg,0.5688073394495413,0.9848484848484848,25,10,-18,320,345,153,163,171,best
20200807_General_003_DOS_P_F20_MM_020_0299.jpg,0.5309734513274337,0.984924623115578,26,10,-21,320,346,155,165,176,best
20200807_General_003_DOS_P_F20_MM_020_0300.jpg,0.5304347826086957,1.0,21,8,-20,321,342,156,164,176,best
20200807_General_003_DOS_P_F20_MM_020_0301.jpg,0.5304347826086957,1.0103092783505154,20,8,-21,321,341,156,164,177,best
20200807_General_003_DOS_P_F20_MM_020_0302.jpg,0.5304347826086957,1.0103092783505154,21,8,-23,321,342,157,165,180,best
20200807_General_003_DOS_P_F20_MM_020_0303.jpg,0.5495495495495496,0.9949494949494948,21,6,-23,321,342,158,164,181,best
20200807_General_003_DOS_P_F20_MM_020_0304.jpg,0.5495495495495496,0.9949494949494948,20,5,-27,325,345,157,162,184,best
20200807_General_003_DOS_P_F20_MM_020_0305.jpg,0.5391304347826087,0.9797979797979798,23,6,-26,321,344,154,160,180,best
20200807_General_003_DOS_P_F20_MM_020_0306.jpg,0.5412844036697247,0.975,23,8,-25,321,344,155,163,180,best
20200807_General_003_DOS_P_F20_MM_020_0307.jpg,0.5221238938053098,0.975,23,9,-27,321,344,153,162,180,best
20200807_General_003_DOS_P_F20_MM_020_0308.jpg,0.5221238938053098,0.975,23,10,-27,321,344,153,163,180,best
20200807_General_003_DOS_P_F20_MM_020_0309.jpg,0.5315315315315315,1.0,23,10,-26,318,341,154,164,180,best
20200807_General_003_DOS_P_F20_MM_020_0310.jpg,0.5363636363636364,1.005181347150259,23,10,-26,319,342,156,166,182,best
20200807_General_003_DOS_P_F20_MM_020_0311.jpg,0.5175438596491229,1.005181347150259,24,10,-26,319,343,156,166,182,best
20200807_General_003_DOS_P_F20_MM_020_0312.jpg,0.5648148148148148,0.9846153846153848,22,10,-28,319,341,154,164,182,best
20200807_General_003_DOS_P_F20_MM_020_0529.jpg,0.6788990825688074,0.9292929292929292,-2,-3,-17,329,327,152,149,169,best
20200807_General_003_DOS_P_F20_MM_020_0535.jpg,0.6106194690265486,0.917098445595855,12,8,-32,319,331,132,140,164,best
20200807_General_003_DOS_P_F20_MM_020_0581.jpg,0.5391304347826087,1.0280898876404494,26,6,-21,315,341,166,172,187,best
20200807_General_003_DOS_P_F20_MM_020_0592.jpg,0.5412844036697247,1.0166666666666666,19,17,-29,313,332,157,174,186,best
20200807_General_003_DOS_P_F20_MM_020_0835.jpg,1.105263157894737,1.0888888888888888,58,4,-113,300,358,116,120,229,best
20200807_General_003_DOS_P_F20_MM_020_0893.jpg,0.8285714285714286,1.1104972375690607,56,-1,-119,303,359,116,115,235,best
20200807_General_003_DOS_P_F20_MM_020_0927.jpg,0.8235294117647058,1.1271676300578035,64,10,-122,296,360,121,131,243,best
20200807_General_003_DOS_P_F20_MM_020_2985.jpg,0.6097560975609756,1.2452830188679245,69,-6,-134,292,361,111,105,245,best
20200807_General_003_DOS_P_F20_MM_020_3023.jpg,0.6707317073170732,1.2564102564102564,71,-28,-109,290,361,127,99,236,best
20200807_General_003_DOS_P_F20_MM_020_3058.jpg,0.6867469879518072,1.1901840490797546,64,-24,-96,297,361,140,116,236,best
20200807_General_003_DOS_P_F20_MM_020_3069.jpg,0.7073170731707317,1.204968944099379,69,-17,-91,292,361,145,128,236,best
20200807_General_003_DOS_P_F20_MM_021_0034.jpg,0.3982300884955752,1.582857142857143,-1,-85,-170,350,349,178,93,348,best
20200807_General_003_DOS_P_F20_MM_021_0331.jpg,0.0465116279069767,0.8680851063829788,-82,35,26,279,197,121,156,95,best
20200807_General_003_DOS_P_F20_MM_022_0143.jpg,0.5773195876288659,1.0769230769230769,8,18,18,296,304,139,157,121,best
20200813_General_003_DOS_P_F20_MM_020_1319.jpg,0.4298245614035088,1.0386740331491713,58,22,-65,300,358,142,164,207,best
20200813_General_003_DOS_P_F20_MM_020_1324.jpg,0.4285714285714285,1.0555555555555556,59,21,-70,295,354,141,162,211,best
20200813_General_003_DOS_P_F20_MM_021_0036.jpg,0.5510204081632653,1.095505617977528,24,28,-25,274,298,126,154,151,best
20200813_General_003_DOS_P_F20_MM_021_0044.jpg,0.543859649122807,1.12,16,15,14,266,282,138,153,124,best
20200813_General_003_DOS_P_F20_MM_031_1557.jpg,0.4579439252336448,0.9707317073170731,11,18,-39,324,335,138,156,177,best
20200813_General_003_DOS_P_F20_MM_031_1558.jpg,0.4587155963302752,0.9609756097560976,18,17,-41,324,342,137,154,178,best
20200813_General_003_DOS_P_F20_MM_031_1559.jpg,0.4811320754716981,0.9514563106796116,20,15,-43,322,342,136,151,179,best
20200813_General_003_DOS_P_F20_MM_031_1560.jpg,0.4716981132075472,0.9326923076923076,22,13,-46,322,344,136,149,182,best
20200813_General_003_DOS_P_F20_MM_031_1561.jpg,0.4807692307692308,0.9326923076923076,22,12,-45,322,344,137,149,182,best
20200813_General_003_DOS_P_F20_MM_031_1562.jpg,0.4803921568627451,0.9230769230769232,25,11,-46,320,345,136,147,182,best
20200813_General_003_DOS_P_F20_MM_031_1563.jpg,0.4901960784313725,0.9230769230769232,26,12,-48,319,345,135,147,183,best
20200813_General_003_DOS_P_F20_MM_031_1564.jpg,0.4807692307692308,0.9230769230769232,28,12,-49,319,347,137,149,186,best
20200813_General_003_DOS_P_F20_MM_031_1565.jpg,0.4807692307692308,0.927536231884058,30,14,-52,317,347,136,150,188,best
20200813_General_003_DOS_P_F20_MM_031_1566.jpg,0.5048543689320388,0.9134615384615384,31,14,-52,317,348,136,150,188,best
20200813_General_003_DOS_P_F20_MM_031_1567.jpg,0.5196078431372549,0.908653846153846,33,15,-53,317,350,134,149,187,best
20200813_General_003_DOS_P_F20_MM_031_1568.jpg,0.5148514851485149,0.9043062200956936,34,16,-54,315,349,133,149,187,best
20200813_General_003_DOS_P_F20_MM_031_1569.jpg,0.5252525252525253,0.8909952606635071,34,17,-56,315,349,131,148,187,best
20200813_General_003_DOS_P_F20_MM_031_1570.jpg,0.5252525252525253,0.8909952606635071,35,16,-55,315,350,132,148,187,best
20200813_General_003_DOS_P_F20_MM_031_1571.jpg,0.5252525252525253,0.8826291079812206,33,16,-55,315,348,130,146,185,best
20200813_General_003_DOS_P_F20_MM_031_1572.jpg,0.5148514851485149,0.8909952606635071,33,16,-55,315,348,128,144,183,best
20200813_General_003_DOS_P_F20_MM_031_1573.jpg,0.5148514851485149,0.8909952606635071,33,16,-55,315,348,128,144,183,best
20200813_General_003_DOS_P_F20_MM_031_1574.jpg,0.5306122448979592,0.8962264150943396,34,15,-54,313,347,130,145,184,best
20200813_General_003_DOS_P_F20_MM_031_1575.jpg,0.5306122448979592,0.8962264150943396,33,15,-54,313,346,130,145,184,best
20200813_General_003_DOS_P_F20_MM_031_1576.jpg,0.5151515151515151,0.892018779342723,33,16,-54,313,346,128,144,182,best
20200813_General_003_DOS_P_F20_MM_031_1577.jpg,0.5252525252525253,0.892018779342723,33,15,-54,313,346,129,144,183,best
20200813_General_003_DOS_P_F20_MM_031_1578.jpg,0.5151515151515151,0.892018779342723,33,15,-55,313,346,129,144,184,best
20200813_General_003_DOS_P_F20_MM_031_1579.jpg,0.5252525252525253,0.892018779342723,33,18,-58,313,346,126,144,184,best
20200813_General_003_DOS_P_F20_MM_031_1580.jpg,0.5416666666666666,0.8755760368663594,35,19,-61,311,346,123,142,184,best
20200813_General_003_DOS_P_F20_MM_031_1581.jpg,0.53125,0.8755760368663594,36,18,-61,311,347,123,141,184,best
20200813_General_003_DOS_P_F20_MM_031_1582.jpg,0.53125,0.880184331797235,38,18,-61,309,347,123,141,184,best
20200927_General_011_DOC_P_F20_MM_005_0190.jpg,0.2287581699346405,-3.41025641025641,158,-61,-4,198,356,225,164,229,best
20200927_General_011_DOC_P_F20_MM_005_0191.jpg,0.303030303030303,30.0,119,-82,62,239,358,246,164,184,best
20200927_General_011_DOC_P_F20_MM_005_0192.jpg,0.1623376623376623,2.627906976744186,60,-64,113,300,360,246,182,133,best
20200927_General_011_DOC_P_F20_MM_005_0193.jpg,-0.0352112676056338,0.8641975308641975,0,-66,218,292,292,290,224,72,best
20200927_General_011_DOC_P_F20_MM_005_0194.jpg,-0.0338983050847457,0.9270833333333334,-1,-16,171,293,292,253,237,82,best
20201009_General_008_DOC_P_F20_MM_013_0520.jpg,0.5504587155963303,1.2792207792207793,64,-5,-36,270,334,107,102,143,best
20201009_General_008_DOC_P_F20_MM_013_0521.jpg,0.5471698113207547,1.1724137931034482,55,0,-40,285,340,107,107,147,best
20201009_General_008_DOC_P_F20_MM_013_0530.jpg,0.5490196078431373,1.1263736263736264,57,8,-40,285,342,103,111,143,best
20201009_General_008_DOC_P_F20_MM_013_0558.jpg,0.6236559139784946,1.020100502512563,61,7,-49,282,343,95,102,144,best
20201009_General_008_DOC_P_F20_MM_013_0578.jpg,0.5576923076923077,1.00990099009901,50,3,-34,278,328,104,107,138,best
20201009_General_008_DOC_P_F20_MM_013_0579.jpg,0.6213592233009708,0.9850746268656716,48,5,-37,267,315,100,105,137,best
20201009_General_008_DOC_P_F20_MM_013_0580.jpg,0.64,0.9707317073170731,49,8,-41,267,316,99,107,140,best
20201009_General_009_DOC_P_F20_MM_016_0601.jpg,0.6770833333333334,1.2321428571428572,3,-4,0,285,288,129,125,129,best
20201009_General_009_DOC_P_F20_MM_016_0602.jpg,0.7471264367816092,1.193939393939394,-1,-3,1,271,270,123,120,122,best
20201009_General_009_DOC_P_F20_MM_016_0603.jpg,0.7738095238095238,1.2085889570552146,-6,-3,2,269,263,121,118,119,best
20201009_General_009_DOC_P_F20_MM_016_0604.jpg,0.7926829268292683,1.1736526946107784,-11,-6,6,272,261,124,118,118,best
20201009_General_009_DOC_P_F20_MM_016_0605.jpg,0.8024691358024691,1.180722891566265,-12,-3,8,270,258,124,121,116,best
20201009_General_009_DOC_P_F20_MM_016_0611.jpg,0.7625,1.2745098039215683,-23,-2,65,266,243,163,161,98,best
20201009_General_009_DOC_P_F20_MM_016_1047.jpg,3.888888888888889,-1.5114503816793894,-114,-95,159,178,64,355,260,196,best
20201009_General_009_DOC_P_F20_MM_016_1053.jpg,0.8505747126436781,1.7063492063492065,72,-35,-76,287,359,131,96,207,best
20201009_General_009_DOC_P_F20_MM_016_1096.jpg,0.6701030927835051,1.4444444444444444,64,-42,-76,296,360,138,96,214,best
20201009_General_009_DOC_P_F20_MM_016_1097.jpg,0.7111111111111111,1.3642384105960266,71,-35,-72,288,359,130,95,202,best
20201009_General_009_DOC_P_F20_MM_016_1102.jpg,0.7126436781609196,1.2981366459627328,65,-46,-61,294,359,136,90,197,best
20201009_General_009_DOC_P_F20_MM_016_1105.jpg,0.7159090909090909,1.2349397590361446,51,-39,-39,308,359,156,117,195,best
20201009_General_009_DOC_P_F20_MM_016_1106.jpg,0.631578947368421,1.279503105590062,51,-25,-47,308,359,153,128,200,best
20201009_General_009_DOC_P_F20_MM_016_1659.jpg,0.6021505376344086,1.0103092783505154,29,-32,-17,293,322,151,119,168,best
20201009_General_009_DOC_P_F20_MM_016_1663.jpg,0.6739130434782609,1.0810810810810811,29,-59,7,298,327,187,128,180,best
20201009_General_009_DOC_P_F20_MM_016_1664.jpg,0.686046511627907,1.0648648648648649,28,-39,19,301,329,194,155,175,best
20201009_General_009_DOR_P_F20_MM_001_0219.jpg,0.8977272727272727,1.267175572519084,33,-57,40,318,351,183,126,143,best
20201009_General_009_DOR_P_F20_MM_001_0293.jpg,0.8041237113402062,1.326530612244898,51,-48,3,307,358,164,116,161,best
20201009_General_009_DOR_P_F20_MM_001_0309.jpg,0.8791208791208791,1.25625,48,-43,-15,310,358,155,112,170,best
20201009_General_009_DOR_P_F20_MM_001_0364.jpg,0.7378640776699029,1.2147239263803682,53,-43,-25,307,360,149,106,174,best
20201009_General_009_DOR_P_F20_MM_001_0390.jpg,0.7857142857142857,1.2422360248447204,36,-67,3,322,358,176,109,173,best
20201009_General_009_DOR_P_F20_MM_001_0391.jpg,0.8539325842696629,1.248447204968944,40,-75,6,320,360,182,107,176,best
20201009_General_009_DOR_P_F20_MM_001_0580.jpg,0.6333333333333333,1.3806451612903226,80,19,-54,280,360,121,140,175,best
20201009_General_009_DOR_P_F20_MM_001_0636.jpg,0.5757575757575758,1.1871345029239766,71,13,-49,289,360,136,149,185,best
20201009_General_009_DOR_P_F20_MM_001_0637.jpg,0.514018691588785,1.1812865497076024,67,13,-37,293,360,145,158,182,best
20201009_General_009_DOR_P_F20_MM_001_0638.jpg,0.5471698113207547,1.130681818181818,56,5,-28,302,358,152,157,180,best
20201009_General_009_DOR_P_F20_MM_001_0639.jpg,0.5504587155963303,1.112994350282486,55,6,-26,305,360,157,163,183,best
20201009_General_009_DOR_P_F20_MM_001_0640.jpg,0.5,1.1436781609195403,45,18,-1,309,354,180,198,181,best
20201009_General_009_DOR_P_F20_MM_001_0641.jpg,0.5048543689320388,1.1637426900584795,40,19,27,301,341,200,219,173,best
20201009_General_009_DOR_P_F20_MM_004_0183.jpg,0.9878048780487804,1.0340909090909092,54,-31,-24,305,359,156,125,180,best
20201009_General_009_DOR_P_F20_MM_004_0230.jpg,0.7659574468085106,1.1949685534591197,54,-38,-36,306,360,147,109,183,best
20201009_General_009_DOR_P_F20_MM_004_0239.jpg,0.7070707070707071,1.4191176470588236,62,-33,-30,296,358,152,119,182,best
20201009_General_009_DOR_P_F20_MM_004_0289.jpg,0.8064516129032258,1.3586206896551725,63,-29,-49,296,359,138,109,187,best
20201011_General_003_DOS_P_F20_MM_026_1895.jpg,0.6333333333333333,1.3202614379084967,68,-15,-55,291,359,137,122,192,best
20201011_General_003_DOS_P_F20_MM_026_1903.jpg,0.5050505050505051,1.1695906432748535,71,-15,-59,288,359,125,110,184,best
20201011_General_003_DOS_P_F20_MM_026_1910.jpg,0.5050505050505051,1.1551724137931034,68,-17,-60,291,359,124,107,184,best
20201011_General_005_DOC_P_F20_MM_026_0452.jpg,1.0972222222222223,0.9615384615384616,59,18,-48,299,358,145,163,193,best
20201011_General_005_DOC_P_F20_MM_027_0081.jpg,0.7662337662337663,0.9692307692307692,49,-32,-68,311,360,115,83,183,best
20201011_General_005_DOC_P_F20_MM_027_0100.jpg,0.6404494382022472,0.9601990049751244,40,-20,-62,318,358,118,98,180,best
20201011_General_005_DOC_P_F20_MM_027_0101.jpg,0.6304347826086957,0.9552238805970148,42,-19,-73,318,360,119,100,192,best
20201011_General_005_DOC_P_F20_MM_027_0102.jpg,0.6590909090909091,0.9356435643564356,45,-20,-76,315,360,116,96,192,best
20201011_General_005_DOC_P_F20_MM_027_0103.jpg,0.5957446808510638,0.9846153846153848,48,-18,-78,311,359,117,99,195,best
20201011_General_005_DOC_P_F20_MM_027_0104.jpg,0.6,0.9746192893401016,50,-15,-82,309,359,113,98,195,best
20201011_General_005_DOC_P_F20_MM_027_0105.jpg,0.6404494382022472,0.9646464646464646,52,-15,-84,308,360,111,96,195,best
20201011_General_005_DOC_P_F20_MM_027_0106.jpg,0.5913978494623656,0.9948186528497408,54,-17,-83,306,360,115,98,198,best
20201011_General_005_DOC_P_F20_MM_027_0107.jpg,0.5684210526315789,0.9948186528497408,50,-15,-83,309,359,116,101,199,best
20201011_General_005_DOC_P_F20_MM_027_0108.jpg,0.5789473684210527,1.0,52,-19,-77,306,358,120,101,197,best
20201011_General_005_DOC_P_F20_MM_027_0109.jpg,0.6,1.0104712041884816,55,-20,-78,304,359,120,100,198,best
20201011_General_005_DOC_P_F20_MM_027_0110.jpg,0.6404494382022472,0.9747474747474748,56,-12,-92,303,359,106,94,198,best
20201011_General_005_DOC_P_F20_MM_027_0111.jpg,0.6744186046511628,0.965,56,-14,-92,303,359,106,92,198,best
20201011_General_005_DOC_P_F20_MM_027_0112.jpg,0.6292134831460674,0.9746192893401016,56,-17,-88,303,359,110,93,198,best
20201011_General_005_DOC_P_F20_MM_027_0113.jpg,0.6292134831460674,0.9746192893401016,56,-19,-88,303,359,111,92,199,best
20201011_General_005_DOC_P_F20_MM_027_0114.jpg,0.6404494382022472,0.9695431472081218,56,-20,-87,303,359,112,92,199,best
20201011_General_005_DOC_P_F20_MM_027_0115.jpg,0.6404494382022472,0.955,59,-20,-87,300,359,112,92,199,best
20201011_General_005_DOC_P_F20_MM_027_0116.jpg,0.6086956521739131,0.9646464646464646,59,-20,-86,300,359,114,94,200,best
20201011_General_005_DOC_P_F20_MM_027_0117.jpg,0.6086956521739131,0.9747474747474748,58,-11,-93,301,359,109,98,202,best
20201011_General_005_DOC_P_F20_MM_027_0118.jpg,0.6222222222222222,0.979591836734694,60,-13,-91,299,359,111,98,202,best
20201011_General_005_DOC_P_F20_MM_027_0119.jpg,0.6363636363636364,0.965174129353234,61,-12,-95,298,359,105,93,200,best
20201011_General_005_DOC_P_F20_MM_027_0120.jpg,0.6477272727272727,0.9601990049751244,61,-9,-96,298,359,102,93,198,best
20201011_General_008_DOS_P_F20_MM_008_1654.jpg,0.7613636363636364,0.9090909090909092,48,-15,-58,309,357,114,99,172,best
20201011_General_008_DOS_P_F20_MM_009_0945.jpg,0.8292682926829268,1.2760736196319018,56,-39,-79,302,358,139,100,218,best
20201011_General_008_DOS_P_F20_MM_009_0988.jpg,0.881578947368421,1.1348314606741574,50,-29,-82,310,360,139,110,221,best
20201012_General_003_DOS_P_F20_MM_030_0310.jpg,-0.0288461538461538,0.9753694581280788,-8,18,-14,239,231,112,130,126,best
20201012_General_003_DOS_P_F20_MM_030_0324.jpg,0.2626262626262626,0.9102564102564102,7,68,-47,309,316,113,181,160,best
20201012_General_003_DOS_P_F20_MM_030_0325.jpg,0.2872340425531915,0.8888888888888888,-3,68,-34,315,312,120,188,154,best
20201012_General_003_DOS_P_F20_MM_030_0326.jpg,0.3205128205128205,0.933609958506224,24,107,-80,295,319,57,164,137,best
20201012_General_003_DOS_P_F20_MM_030_0327.jpg,0.4090909090909091,0.890295358649789,35,77,-73,308,343,88,165,161,best
20201012_General_003_DOS_P_F20_MM_030_0328.jpg,0.4591836734693877,0.9348837209302324,10,58,-36,314,324,122,180,158,best
20201012_General_003_DOS_P_F20_MM_030_0353.jpg,0.4239130434782608,0.9111111111111112,6,64,-42,314,320,113,177,155,best
20201012_General_003_DOS_P_F20_MM_030_0361.jpg,0.3578947368421052,0.8947368421052632,18,73,-60,319,337,108,181,168,best
